<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.11.03	09:15:00	1276.94	1277.04	1276.72	1276.76	829	829	6
2017.11.03	09:30:00	1276.74	1276.76	1275.74	1276.29	1444	1444	6
2017.11.03	09:45:00	1276.29	1276.46	1275.49	1275.54	1630	1630	4
2017.11.03	10:00:00	1275.55	1275.57	1274.77	1275.19	2841	2841	4
2017.11.03	10:15:00	1275.20	1275.45	1274.99	1275.33	1748	1748	4
2017.11.03	10:30:00	1275.35	1275.66	1275.03	1275.07	1406	1406	4
2017.11.03	10:45:00	1275.07	1275.17	1274.56	1274.97	2287	2287	4
2017.11.03	11:00:00	1274.98	1275.88	1274.96	1275.56	2675	2675	4
2017.11.03	11:15:00	1275.56	1275.90	1275.35	1275.89	1784	1784	4
2017.11.03	11:30:00	1275.89	1276.08	1275.46	1275.88	1675	1675	4
2017.11.03	11:45:00	1275.88	1275.88	1275.53	1275.81	1189	1189	4
2017.11.03	12:00:00	1275.81	1275.81	1275.08	1275.28	1507	1507	4
2017.11.03	12:15:00	1275.29	1275.29	1274.79	1275.20	1468	1468	4
2017.11.03	12:30:00	1275.20	1275.58	1275.05	1275.46	1268	1268	4
2017.11.03	12:45:00	1275.46	1275.69	1274.93	1275.30	1181	1181	4
2017.11.03	13:00:00	1275.30	1275.69	1275.15	1275.65	1414	1414	4
2017.11.03	13:15:00	1275.65	1275.79	1275.33	1275.57	1259	1259	4
2017.11.03	13:30:00	1275.56	1275.86	1275.32	1275.35	1463	1463	4
2017.11.03	13:45:00	1275.34	1275.39	1274.41	1275.37	1634	1634	4
2017.11.03	14:00:00	1275.36	1275.65	1275.13	1275.14	1207	1207	4
2017.11.03	14:15:00	1275.14	1275.35	1273.53	1273.83	1708	1708	4
2017.11.03	14:30:00	1273.82	1274.49	1273.67	1274.44	2320	2320	4
2017.11.03	14:45:00	1274.43	1274.84	1274.31	1274.42	1758	1758	4
2017.11.03	15:00:00	1274.43	1274.65	1273.91	1274.61	2560	2560	4
2017.11.03	15:15:00	1274.57	1276.38	1273.84	1275.88	3997	3997	4
2017.11.03	15:30:00	1275.94	1280.65	1275.88	1277.54	13347	13347	4
2017.11.03	15:45:00	1277.55	1277.66	1275.42	1276.66	7700	7700	4
2017.11.03	16:00:00	1276.66	1277.98	1275.84	1277.89	6047	6047	4
2017.11.03	16:15:00	1277.89	1277.99	1276.98	1277.91	4455	4455	4
2017.11.03	16:30:00	1277.92	1278.61	1277.08	1277.38	6754	6754	4
2017.11.03	16:45:00	1277.38	1277.89	1276.45	1277.12	5083	5083	4
2017.11.03	17:00:00	1277.12	1277.12	1274.68	1275.80	8188	8188	4
2017.11.03	17:15:00	1275.80	1275.98	1274.84	1274.96	5451	5451	4
2017.11.03	17:30:00	1274.97	1275.19	1269.77	1270.76	9321	9321	4
2017.11.03	17:45:00	1270.76	1270.83	1265.75	1266.49	6962	6962	4
2017.11.03	18:00:00	1266.53	1267.72	1265.49	1266.74	5340	5340	4
2017.11.03	18:15:00	1266.74	1267.67	1266.55	1267.11	3640	3640	4
2017.11.03	18:30:00	1267.11	1268.85	1266.32	1268.55	3844	3844	4
2017.11.03	18:45:00	1268.54	1269.00	1268.17	1268.67	2980	2980	4
2017.11.03	19:00:00	1268.68	1268.76	1267.34	1267.65	3197	3197	4
2017.11.03	19:15:00	1267.66	1268.27	1267.50	1267.75	2628	2628	4
2017.11.03	19:30:00	1267.76	1268.46	1267.53	1268.24	2635	2635	4
2017.11.03	19:45:00	1268.25	1268.56	1267.83	1268.51	2273	2273	4
2017.11.03	20:00:00	1268.52	1269.30	1268.51	1269.03	2580	2580	4
2017.11.03	20:15:00	1269.02	1269.29	1268.46	1268.87	2495	2495	4
2017.11.03	20:30:00	1268.89	1268.92	1267.75	1268.14	2274	2274	4
2017.11.03	20:45:00	1268.14	1268.62	1268.13	1268.31	2059	2059	4
2017.11.03	21:00:00	1268.31	1268.64	1267.94	1268.41	2408	2408	4
2017.11.03	21:15:00	1268.50	1268.70	1268.25	1268.26	1720	1720	4
2017.11.03	21:30:00	1268.25	1268.44	1268.02	1268.05	1493	1493	4
2017.11.03	21:45:00	1268.06	1269.06	1268.04	1268.90	1782	1782	4
2017.11.03	22:00:00	1268.91	1270.23	1268.90	1269.91	2037	2037	4
2017.11.03	22:15:00	1269.92	1270.32	1269.75	1270.11	1362	1362	4
2017.11.03	22:30:00	1270.09	1270.11	1269.46	1269.58	1178	1178	4
2017.11.03	22:45:00	1269.57	1270.21	1269.46	1270.11	1649	1649	4
2017.11.03	23:00:00	1270.11	1270.66	1270.02	1270.34	1075	1075	6
2017.11.03	23:15:00	1270.33	1270.34	1270.09	1270.15	902	902	6
2017.11.03	23:30:00	1270.15	1270.54	1269.86	1270.15	861	861	6
2017.11.03	23:45:00	1270.15	1270.23	1269.46	1269.81	1349	1349	6
2017.11.06	01:00:00	1269.26	1270.85	1268.92	1269.06	1091	1091	6
2017.11.06	01:15:00	1269.06	1270.10	1268.97	1270.01	1234	1234	6
2017.11.06	01:30:00	1270.01	1270.10	1269.54	1269.89	982	982	6
2017.11.06	01:45:00	1269.88	1270.83	1269.88	1270.55	1498	1498	6
2017.11.06	02:00:00	1270.55	1270.65	1269.42	1269.77	1851	1851	6
2017.11.06	02:15:00	1269.77	1270.07	1269.27	1269.65	1362	1362	6
2017.11.06	02:30:00	1269.66	1270.06	1269.32	1269.42	1649	1649	6
2017.11.06	02:45:00	1269.43	1269.54	1268.00	1268.33	3591	3591	6
2017.11.06	03:00:00	1268.34	1268.61	1266.06	1267.34	7053	7053	6
2017.11.06	03:15:00	1267.32	1267.98	1267.07	1267.87	3091	3091	6
2017.11.06	03:30:00	1267.87	1268.32	1267.53	1268.06	2542	2542	6
2017.11.06	03:45:00	1268.06	1268.52	1267.86	1268.48	2050	2050	6
2017.11.06	04:00:00	1268.48	1268.95	1268.38	1268.93	2207	2207	6
2017.11.06	04:15:00	1268.93	1270.15	1268.83	1269.59	3199	3199	6
2017.11.06	04:30:00	1269.58	1270.50	1269.10	1269.78	3833	3833	6
2017.11.06	04:45:00	1269.78	1270.05	1269.03	1269.60	2512	2512	6
2017.11.06	05:00:00	1269.61	1269.84	1268.96	1269.06	2276	2276	6
2017.11.06	05:15:00	1269.07	1269.67	1268.90	1269.64	1383	1383	6
2017.11.06	05:30:00	1269.64	1270.06	1269.25	1269.40	1305	1305	6
2017.11.06	05:45:00	1269.39	1269.72	1269.25	1269.54	1153	1153	6
2017.11.06	06:00:00	1269.53	1269.79	1269.13	1269.46	1261	1261	6
2017.11.06	06:15:00	1269.45	1270.70	1269.34	1269.82	2454	2454	6
2017.11.06	06:30:00	1269.83	1270.25	1269.50	1270.00	1398	1398	6
2017.11.06	06:45:00	1270.01	1270.36	1269.66	1269.72	1275	1275	6
2017.11.06	07:00:00	1269.73	1269.98	1269.17	1269.39	1479	1479	6
2017.11.06	07:15:00	1269.37	1269.72	1269.25	1269.51	1057	1057	6
2017.11.06	07:30:00	1269.50	1270.00	1269.43	1269.86	1060	1060	7
2017.11.06	07:45:00	1269.87	1270.20	1269.61	1270.12	1338	1338	6
2017.11.06	08:00:00	1270.13	1270.46	1269.52	1269.82	2938	2938	6
2017.11.06	08:15:00	1269.83	1270.07	1269.52	1269.90	1161	1161	6
2017.11.06	08:30:00	1269.91	1270.09	1268.89	1269.03	1723	1723	6
2017.11.06	08:45:00	1269.02	1269.16	1267.91	1268.86	2469	2469	4
2017.11.06	09:00:00	1268.85	1268.96	1267.64	1268.02	3170	3170	4
2017.11.06	09:15:00	1268.03	1268.66	1267.91	1268.66	1842	1842	4
2017.11.06	09:30:00	1268.66	1269.06	1268.06	1268.95	2274	2274	4
2017.11.06	09:45:00	1268.95	1269.98	1268.91	1269.08	3835	3835	4
2017.11.06	10:00:00	1269.08	1270.07	1269.08	1269.81	3109	3109	4
2017.11.06	10:15:00	1269.81	1269.93	1269.12	1269.54	2515	2515	4
2017.11.06	10:30:00	1269.54	1270.10	1269.39	1270.01	2040	2040	4
2017.11.06	10:45:00	1270.01	1271.23	1269.71	1270.94	3052	3052	4
2017.11.06	11:00:00	1270.97	1271.98	1270.92	1271.05	3907	3907	4
2017.11.06	11:15:00	1271.05	1271.10	1269.94	1270.27	2812	2812	4
2017.11.06	11:30:00	1270.26	1270.63	1270.05	1270.58	1721	1721	4
2017.11.06	11:45:00	1270.57	1271.11	1270.46	1270.55	1656	1656	4
2017.11.06	12:00:00	1270.54	1271.28	1270.54	1271.17	1554	1554	4
2017.11.06	12:15:00	1271.18	1271.78	1270.96	1271.58	1849	1849	4
2017.11.06	12:30:00	1271.58	1272.24	1271.39	1271.60	2551	2551	4
2017.11.06	12:45:00	1271.61	1272.18	1271.47	1272.05	2169	2169	4
2017.11.06	13:00:00	1272.04	1272.46	1271.34	1271.40	2435	2435	4
2017.11.06	13:15:00	1271.41	1271.83	1271.20	1271.73	1937	1937	4
2017.11.06	13:30:00	1271.74	1271.88	1271.47	1271.65	1316	1316	4
2017.11.06	13:45:00	1271.66	1272.38	1271.53	1272.28	1681	1681	4
2017.11.06	14:00:00	1272.32	1273.18	1272.04	1272.16	2704	2704	4
2017.11.06	14:15:00	1272.15	1272.19	1271.07	1271.19	2427	2427	4
2017.11.06	14:30:00	1271.18	1271.59	1270.68	1270.77	2390	2390	4
2017.11.06	14:45:00	1270.78	1271.62	1270.49	1271.36	1845	1845	4
2017.11.06	15:00:00	1271.37	1272.11	1271.16	1271.18	2982	2982	4
2017.11.06	15:15:00	1271.19	1271.88	1270.64	1271.29	3451	3451	4
2017.11.06	15:30:00	1271.28	1272.17	1271.16	1271.65	2666	2666	4
2017.11.06	15:45:00	1271.65	1272.01	1271.08	1271.77	2620	2620	4
2017.11.06	16:00:00	1271.76	1272.28	1271.10	1271.97	2624	2624	4
2017.11.06	16:15:00	1271.96	1272.57	1271.03	1271.15	2678	2678	4
2017.11.06	16:30:00	1271.16	1271.69	1270.71	1270.92	3997	3997	4
2017.11.06	16:45:00	1270.91	1272.41	1270.91	1271.95	3914	3914	4
2017.11.06	17:00:00	1271.96	1272.17	1271.25	1272.13	3607	3607	4
2017.11.06	17:15:00	1272.14	1272.74	1271.69	1272.12	3491	3491	4
2017.11.06	17:30:00	1272.13	1274.30	1271.90	1272.92	3477	3477	4
2017.11.06	17:45:00	1272.91	1273.14	1272.39	1273.03	3489	3489	4
2017.11.06	18:00:00	1273.03	1273.97	1272.83	1273.86	3073	3073	4
2017.11.06	18:15:00	1273.86	1277.11	1273.62	1276.33	5599	5599	4
2017.11.06	18:30:00	1276.33	1279.51	1276.12	1278.64	5996	5996	4
2017.11.06	18:45:00	1278.64	1279.99	1278.44	1279.08	4645	4645	4
2017.11.06	19:00:00	1279.08	1282.05	1279.08	1281.52	5675	5675	4
2017.11.06	19:15:00	1281.53	1282.93	1281.50	1281.87	4763	4763	4
2017.11.06	19:30:00	1281.87	1282.76	1281.53	1281.84	3254	3254	4
2017.11.06	19:45:00	1281.84	1281.93	1280.81	1280.88	2514	2514	4
2017.11.06	20:00:00	1280.88	1281.85	1280.71	1281.26	2395	2395	4
2017.11.06	20:15:00	1281.23	1281.41	1280.44	1280.74	2732	2732	4
2017.11.06	20:30:00	1280.73	1281.12	1280.11	1280.78	1927	1927	4
2017.11.06	20:45:00	1280.77	1281.85	1280.77	1281.64	1456	1456	4
2017.11.06	21:00:00	1281.63	1282.09	1281.48	1281.53	1798	1798	4
2017.11.06	21:15:00	1281.54	1281.77	1280.87	1281.22	1498	1498	4
2017.11.06	21:30:00	1281.23	1281.40	1280.58	1281.25	1654	1654	4
2017.11.06	21:45:00	1281.26	1281.41	1280.68	1280.73	1986	1986	4
2017.11.06	22:00:00	1280.71	1281.15	1280.59	1281.04	1518	1518	6
2017.11.06	22:15:00	1281.06	1281.23	1280.62	1280.97	1039	1039	6
2017.11.06	22:30:00	1280.97	1281.62	1280.91	1281.40	1064	1064	6
2017.11.06	22:45:00	1281.42	1281.58	1280.95	1280.95	1856	1856	6
2017.11.06	23:00:00	1280.96	1281.31	1280.91	1281.29	1004	1004	6
2017.11.06	23:15:00	1281.31	1281.49	1281.17	1281.48	563	563	6
2017.11.06	23:30:00	1281.49	1281.78	1281.21	1281.49	832	832	6
2017.11.06	23:45:00	1281.48	1281.98	1281.46	1281.75	1082	1082	8
2017.11.07	01:00:00	1281.61	1281.81	1280.52	1280.62	1138	1138	6
2017.11.07	01:15:00	1280.63	1280.74	1280.19	1280.35	912	912	6
2017.11.07	01:30:00	1280.35	1280.64	1279.96	1280.36	1033	1033	6
2017.11.07	01:45:00	1280.35	1280.49	1279.94	1280.06	860	860	6
2017.11.07	02:00:00	1280.07	1280.67	1279.85	1280.16	1609	1609	6
2017.11.07	02:15:00	1280.16	1280.71	1279.76	1280.56	1389	1389	6
2017.11.07	02:30:00	1280.56	1280.76	1279.97	1280.05	1387	1387	6
2017.11.07	02:45:00	1280.05	1280.65	1279.95	1280.45	1472	1472	6
2017.11.07	03:00:00	1280.45	1280.69	1280.10	1280.39	2015	2015	6
2017.11.07	03:15:00	1280.38	1280.44	1279.37	1279.48	2346	2346	6
2017.11.07	03:30:00	1279.49	1279.69	1278.50	1279.02	2641	2641	6
2017.11.07	03:45:00	1279.01	1279.19	1278.49	1278.91	2032	2032	6
2017.11.07	04:00:00	1278.92	1279.16	1278.70	1278.98	1920	1920	6
2017.11.07	04:15:00	1278.97	1279.56	1278.86	1278.97	1017	1017	6
2017.11.07	04:30:00	1278.96	1279.27	1278.92	1279.25	1137	1137	6
2017.11.07	04:45:00	1279.24	1279.90	1279.05	1279.88	1296	1296	6
2017.11.07	05:00:00	1279.88	1280.01	1279.45	1279.80	1548	1548	6
2017.11.07	05:15:00	1279.79	1279.80	1279.37	1279.65	913	913	6
2017.11.07	05:30:00	1279.66	1280.13	1279.43	1279.89	1465	1465	6
2017.11.07	05:45:00	1279.89	1280.09	1279.61	1279.66	1472	1472	6
2017.11.07	06:00:00	1279.66	1279.94	1279.61	1279.64	1102	1102	6
2017.11.07	06:15:00	1279.64	1279.74	1279.22	1279.37	1234	1234	6
2017.11.07	06:30:00	1279.37	1279.45	1278.86	1278.86	1493	1493	6
2017.11.07	06:45:00	1278.86	1279.38	1278.05	1278.81	2686	2686	6
2017.11.07	07:00:00	1278.82	1279.53	1278.63	1279.40	1320	1320	6
2017.11.07	07:15:00	1279.40	1279.53	1279.28	1279.34	1136	1136	6
2017.11.07	07:30:00	1279.34	1279.41	1279.02	1279.21	1463	1463	6
2017.11.07	07:45:00	1279.21	1279.32	1278.80	1278.88	1154	1154	6
2017.11.07	08:00:00	1278.88	1278.99	1278.48	1278.61	1344	1344	6
2017.11.07	08:15:00	1278.61	1279.27	1278.60	1278.95	1022	1022	6
2017.11.07	08:30:00	1278.95	1279.28	1278.87	1279.09	1274	1274	6
2017.11.07	08:45:00	1279.09	1279.12	1278.33	1278.83	2233	2233	4
2017.11.07	09:00:00	1278.83	1279.02	1278.17	1279.02	2258	2258	4
2017.11.07	09:15:00	1279.04	1279.29	1278.52	1278.64	2316	2316	4
2017.11.07	09:30:00	1278.64	1278.83	1278.20	1278.78	2387	2387	4
2017.11.07	09:45:00	1278.79	1279.51	1278.59	1278.90	2673	2673	4
2017.11.07	10:00:00	1278.91	1279.52	1278.58	1278.59	2603	2603	4
2017.11.07	10:15:00	1278.61	1278.98	1277.35	1277.92	2798	2798	4
2017.11.07	10:30:00	1277.92	1278.17	1275.22	1275.86	4155	4155	4
2017.11.07	10:45:00	1275.86	1276.72	1275.76	1276.62	3796	3796	4
2017.11.07	11:00:00	1276.62	1277.13	1276.12	1276.13	2546	2546	4
2017.11.07	11:15:00	1276.13	1276.34	1275.43	1276.21	2602	2602	4
2017.11.07	11:30:00	1276.21	1276.59	1275.93	1276.51	1763	1763	4
2017.11.07	11:45:00	1276.51	1276.58	1276.07	1276.16	1839	1839	4
2017.11.07	12:00:00	1276.16	1276.36	1275.67	1276.22	2316	2316	4
2017.11.07	12:15:00	1276.25	1276.49	1275.94	1276.26	2179	2179	4
2017.11.07	12:30:00	1276.27	1276.67	1276.11	1276.54	2004	2004	4
2017.11.07	12:45:00	1276.55	1277.52	1276.27	1277.08	2789	2789	4
2017.11.07	13:00:00	1277.10	1277.39	1276.54	1276.75	2234	2234	4
2017.11.07	13:15:00	1276.73	1277.10	1276.39	1276.52	1874	1874	4
2017.11.07	13:30:00	1276.54	1276.83	1276.21	1276.51	2373	2373	4
2017.11.07	13:45:00	1276.54	1276.99	1276.06	1276.18	3311	3311	4
2017.11.07	14:00:00	1276.18	1276.30	1275.77	1275.93	1947	1947	4
2017.11.07	14:15:00	1275.96	1276.20	1275.77	1275.86	1703	1703	4
2017.11.07	14:30:00	1275.85	1277.38	1275.77	1276.86	3070	3070	4
2017.11.07	14:45:00	1276.89	1277.17	1276.45	1277.15	2428	2428	4
2017.11.07	15:00:00	1277.13	1278.54	1277.01	1277.84	4079	4079	4
2017.11.07	15:15:00	1277.84	1277.89	1276.85	1277.27	3747	3747	4
2017.11.07	15:30:00	1277.27	1277.49	1276.45	1277.25	3156	3156	4
2017.11.07	15:45:00	1277.26	1278.84	1277.25	1278.10	3626	3626	4
2017.11.07	16:00:00	1278.10	1278.76	1277.81	1277.92	3492	3492	4
2017.11.07	16:15:00	1277.91	1279.89	1277.82	1279.47	3634	3634	4
2017.11.07	16:30:00	1279.48	1280.10	1278.16	1278.69	5501	5501	4
2017.11.07	16:45:00	1278.70	1278.87	1275.09	1276.50	6323	6323	4
2017.11.07	17:00:00	1276.51	1276.84	1274.80	1275.64	6019	6019	4
2017.11.07	17:15:00	1275.63	1275.79	1271.91	1274.45	7383	7383	4
2017.11.07	17:30:00	1274.44	1276.48	1274.19	1275.17	5756	5756	4
2017.11.07	17:45:00	1275.17	1277.33	1275.07	1275.80	5935	5935	4
2017.11.07	18:00:00	1275.81	1275.91	1273.79	1274.43	5041	5041	4
2017.11.07	18:15:00	1274.42	1274.43	1273.39	1273.85	4014	4014	4
2017.11.07	18:30:00	1273.84	1275.00	1273.53	1274.29	3579	3579	4
2017.11.07	18:45:00	1274.29	1275.66	1274.10	1275.48	4374	4374	4
2017.11.07	19:00:00	1275.48	1276.18	1275.24	1275.92	4292	4292	4
2017.11.07	19:15:00	1275.89	1275.92	1274.94	1274.96	2887	2887	4
2017.11.07	19:30:00	1274.97	1275.67	1274.67	1275.58	2317	2317	4
2017.11.07	19:45:00	1275.58	1275.58	1274.61	1274.98	2302	2302	4
2017.11.07	20:00:00	1274.98	1275.16	1274.34	1274.43	2087	2087	4
2017.11.07	20:15:00	1274.42	1275.51	1274.28	1275.47	2507	2507	4
2017.11.07	20:30:00	1275.48	1276.44	1275.06	1275.27	1874	1874	4
2017.11.07	20:45:00	1275.23	1275.59	1274.90	1274.96	1671	1671	4
2017.11.07	21:00:00	1274.95	1275.21	1274.47	1275.09	1369	1369	4
2017.11.07	21:15:00	1275.08	1275.69	1275.08	1275.57	1363	1363	4
2017.11.07	21:30:00	1275.57	1276.09	1275.31	1275.63	1499	1499	4
2017.11.07	21:45:00	1275.62	1276.61	1275.52	1276.42	2161	2161	4
2017.11.07	22:00:00	1276.44	1277.38	1275.66	1277.00	2072	2072	6
2017.11.07	22:15:00	1277.03	1277.47	1276.57	1276.57	1544	1544	6
2017.11.07	22:30:00	1276.57	1276.96	1275.95	1276.10	1792	1792	6
2017.11.07	22:45:00	1276.10	1276.59	1275.97	1276.26	1871	1871	6
2017.11.07	23:00:00	1276.25	1276.67	1276.06	1276.24	1097	1097	6
2017.11.07	23:15:00	1276.25	1276.42	1276.03	1276.20	515	515	7
2017.11.07	23:30:00	1276.20	1276.38	1276.03	1276.03	568	568	7
2017.11.07	23:45:00	1276.03	1276.03	1275.15	1275.19	950	950	7
2017.11.08	01:00:00	1275.03	1277.31	1275.03	1276.93	1564	1564	6
2017.11.08	01:15:00	1276.88	1277.75	1276.83	1277.61	1754	1754	6
2017.11.08	01:30:00	1277.61	1277.99	1277.39	1277.99	1490	1490	7
2017.11.08	01:45:00	1277.94	1278.29	1277.46	1277.65	1457	1457	6
2017.11.08	02:00:00	1277.65	1277.95	1277.15	1277.16	1635	1635	6
2017.11.08	02:15:00	1277.16	1277.36	1276.81	1277.10	1422	1422	6
2017.11.08	02:30:00	1277.09	1277.77	1277.05	1277.48	1577	1577	6
2017.11.08	02:45:00	1277.47	1277.72	1276.82	1276.87	1684	1684	6
2017.11.08	03:00:00	1276.86	1276.98	1276.32	1276.34	2185	2185	6
2017.11.08	03:15:00	1276.33	1277.24	1276.26	1276.90	1880	1880	6
2017.11.08	03:30:00	1276.91	1277.00	1276.30	1276.47	1816	1816	6
2017.11.08	03:45:00	1276.46	1277.05	1276.37	1276.92	1568	1568	6
2017.11.08	04:00:00	1276.93	1277.44	1276.90	1277.07	1538	1538	6
2017.11.08	04:15:00	1277.08	1277.27	1276.84	1277.06	1458	1458	6
2017.11.08	04:30:00	1277.06	1277.27	1276.91	1276.98	1490	1490	6
2017.11.08	04:45:00	1276.98	1277.16	1276.73	1277.08	1382	1382	6
2017.11.08	05:00:00	1277.07	1277.60	1276.90	1277.54	1304	1304	6
2017.11.08	05:15:00	1277.54	1277.68	1277.00	1277.61	1686	1686	6
2017.11.08	05:30:00	1277.60	1278.00	1277.56	1277.79	1528	1528	6
2017.11.08	05:45:00	1277.81	1277.93	1277.52	1277.64	1050	1050	6
2017.11.08	06:00:00	1277.65	1277.76	1277.32	1277.56	737	737	6
2017.11.08	06:15:00	1277.57	1278.03	1277.52	1278.02	846	846	6
2017.11.08	06:30:00	1278.01	1279.12	1278.01	1279.04	1591	1591	6
2017.11.08	06:45:00	1279.03	1279.21	1278.56	1278.68	1105	1105	6
2017.11.08	07:00:00	1278.67	1279.18	1278.30	1278.30	1314	1314	6
2017.11.08	07:15:00	1278.30	1278.77	1278.30	1278.42	913	913	6
2017.11.08	07:30:00	1278.42	1278.56	1278.09	1278.46	1846	1846	6
2017.11.08	07:45:00	1278.46	1278.57	1277.86	1277.95	1674	1674	6
2017.11.08	08:00:00	1277.94	1278.12	1276.61	1276.78	2888	2888	6
2017.11.08	08:15:00	1276.79	1277.18	1275.96	1276.42	2378	2378	6
2017.11.08	08:30:00	1276.50	1277.06	1276.42	1276.98	1437	1437	6
2017.11.08	08:45:00	1276.99	1277.67	1276.96	1277.33	1660	1660	4
2017.11.08	09:00:00	1277.31	1277.73	1277.01	1277.34	1768	1768	4
2017.11.08	09:15:00	1277.33	1278.79	1277.32	1278.34	3178	3178	4
2017.11.08	09:30:00	1278.34	1279.03	1278.13	1278.22	2180	2180	4
2017.11.08	09:45:00	1278.22	1278.53	1277.50	1277.69	2441	2441	4
2017.11.08	10:00:00	1277.68	1279.23	1277.58	1279.10	3360	3360	4
2017.11.08	10:15:00	1279.11	1279.57	1278.45	1279.38	4058	4058	4
2017.11.08	10:30:00	1279.38	1279.73	1279.03	1279.38	2606	2606	4
2017.11.08	10:45:00	1279.37	1279.43	1278.46	1278.89	2414	2414	4
2017.11.08	11:00:00	1278.90	1279.30	1278.40	1278.52	1855	1855	4
2017.11.08	11:15:00	1278.52	1279.10	1278.42	1279.08	1679	1679	4
2017.11.08	11:30:00	1279.09	1279.21	1278.68	1278.92	1497	1497	4
2017.11.08	11:45:00	1278.93	1279.58	1278.72	1279.26	2315	2315	4
2017.11.08	12:00:00	1279.27	1281.03	1279.24	1280.63	3256	3256	4
2017.11.08	12:15:00	1280.64	1281.04	1280.32	1280.70	2161	2161	4
2017.11.08	12:30:00	1280.71	1282.40	1280.50	1281.29	2773	2773	4
2017.11.08	12:45:00	1281.28	1281.76	1281.02	1281.33	2362	2362	4
2017.11.08	13:00:00	1281.32	1281.55	1280.54	1280.54	2202	2202	4
2017.11.08	13:15:00	1280.55	1281.06	1280.28	1280.84	1756	1756	4
2017.11.08	13:30:00	1280.85	1281.58	1280.84	1281.17	2797	2797	4
2017.11.08	13:45:00	1281.17	1281.37	1279.51	1279.59	2535	2535	4
2017.11.08	14:00:00	1279.58	1279.97	1278.60	1279.43	3795	3795	4
2017.11.08	14:15:00	1279.45	1280.28	1278.96	1279.95	2507	2507	4
2017.11.08	14:30:00	1279.96	1281.31	1279.93	1281.02	2778	2778	4
2017.11.08	14:45:00	1281.02	1281.75	1280.65	1280.83	3927	3927	4
2017.11.08	15:00:00	1280.84	1281.66	1280.13	1280.75	3721	3721	4
2017.11.08	15:15:00	1280.75	1281.28	1279.63	1281.19	3776	3776	4
2017.11.08	15:30:00	1281.19	1281.98	1280.78	1281.30	3531	3531	4
2017.11.08	15:45:00	1281.31	1281.91	1280.53	1280.60	3428	3428	4
2017.11.08	16:00:00	1280.61	1281.62	1280.48	1280.63	3152	3152	4
2017.11.08	16:15:00	1280.64	1285.87	1280.62	1284.04	5724	5724	4
2017.11.08	16:30:00	1284.03	1285.56	1283.66	1283.98	5163	5163	4
2017.11.08	16:45:00	1283.98	1285.30	1283.78	1285.02	4460	4460	4
2017.11.08	17:00:00	1285.06	1285.27	1283.76	1284.24	3525	3525	4
2017.11.08	17:15:00	1284.24	1284.66	1282.96	1283.90	4184	4184	4
2017.11.08	17:30:00	1283.91	1285.20	1283.60	1285.09	3974	3974	4
2017.11.08	17:45:00	1285.07	1285.67	1283.56	1283.71	4532	4532	4
2017.11.08	18:00:00	1283.71	1285.23	1283.71	1285.14	4375	4375	4
2017.11.08	18:15:00	1285.13	1287.22	1284.79	1286.64	5360	5360	4
2017.11.08	18:30:00	1286.65	1287.24	1286.04	1286.41	3947	3947	4
2017.11.08	18:45:00	1286.41	1286.82	1285.70	1285.70	3196	3196	4
2017.11.08	19:00:00	1285.70	1286.93	1285.62	1285.75	2945	2945	4
2017.11.08	19:15:00	1285.74	1285.91	1285.30	1285.68	2979	2979	4
2017.11.08	19:30:00	1285.69	1285.96	1284.35	1284.62	2396	2396	4
2017.11.08	19:45:00	1284.63	1285.65	1284.38	1284.59	2400	2400	4
2017.11.08	20:00:00	1284.59	1284.88	1284.12	1284.56	3633	3633	4
2017.11.08	20:15:00	1284.55	1284.57	1282.64	1283.01	2896	2896	4
2017.11.08	20:30:00	1283.02	1283.90	1282.91	1283.46	1756	1756	4
2017.11.08	20:45:00	1283.45	1283.57	1283.14	1283.22	1439	1439	4
2017.11.08	21:00:00	1283.22	1283.24	1282.21	1282.37	2197	2197	4
2017.11.08	21:15:00	1282.37	1282.41	1282.03	1282.39	1400	1400	4
2017.11.08	21:30:00	1282.38	1282.71	1282.29	1282.36	1202	1202	4
2017.11.08	21:45:00	1282.36	1282.52	1281.86	1282.18	1613	1613	4
2017.11.08	22:00:00	1282.17	1282.74	1281.94	1282.25	2065	2065	6
2017.11.08	22:15:00	1282.26	1282.41	1281.54	1281.81	1401	1401	6
2017.11.08	22:30:00	1281.81	1281.92	1280.80	1280.89	1764	1764	6
2017.11.08	22:45:00	1280.90	1281.49	1280.41	1280.85	2021	2021	6
2017.11.08	23:00:00	1280.84	1281.28	1280.71	1280.85	1216	1216	6
2017.11.08	23:15:00	1280.86	1281.06	1280.70	1280.92	608	608	6
2017.11.08	23:30:00	1280.93	1281.09	1280.75	1280.99	570	570	6
2017.11.08	23:45:00	1280.99	1281.43	1280.99	1281.37	932	932	6
2017.11.09	01:00:00	1281.35	1282.29	1281.35	1282.23	1000	1000	6
2017.11.09	01:15:00	1282.24	1282.26	1281.95	1282.10	609	609	9
2017.11.09	01:30:00	1282.11	1282.41	1281.87	1282.27	787	787	9
2017.11.09	01:45:00	1282.27	1282.29	1281.66	1281.90	1124	1124	7
2017.11.09	02:00:00	1281.88	1282.25	1281.48	1281.62	1684	1684	6
