<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.11.22	20:00:00	1291.02	1292.62	1290.71	1291.35	9925	0	4
2017.11.22	21:00:00	1291.35	1294.70	1290.94	1294.23	18390	0	4
2017.11.22	22:00:00	1294.23	1294.36	1291.33	1291.46	8591	0	6
2017.11.22	23:00:00	1291.48	1292.47	1291.26	1292.04	3515	0	6
2017.11.23	01:00:00	1291.95	1292.04	1290.48	1290.92	3284	0	6
2017.11.23	02:00:00	1290.95	1291.58	1290.61	1291.27	3919	0	6
2017.11.23	03:00:00	1291.28	1291.39	1289.74	1289.82	5710	0	6
2017.11.23	04:00:00	1289.79	1290.47	1289.61	1289.97	6420	0	6
2017.11.23	05:00:00	1289.96	1290.46	1289.56	1289.76	4806	0	6
2017.11.23	06:00:00	1289.76	1290.16	1289.60	1289.88	2872	0	6
2017.11.23	07:00:00	1289.87	1289.91	1288.95	1289.28	3854	0	6
2017.11.23	08:00:00	1289.27	1290.50	1288.63	1289.69	5112	0	5
2017.11.23	09:00:00	1289.70	1290.76	1289.18	1289.34	9111	0	4
2017.11.23	10:00:00	1289.29	1290.15	1289.17	1289.86	11014	0	4
2017.11.23	11:00:00	1289.86	1290.18	1287.00	1288.54	9510	0	4
2017.11.23	12:00:00	1288.54	1293.58	1288.35	1291.96	8957	0	4
2017.11.23	13:00:00	1291.96	1293.15	1291.17	1291.76	6904	0	4
2017.11.23	14:00:00	1291.75	1292.23	1290.80	1291.55	6339	0	4
2017.11.23	15:00:00	1291.56	1292.84	1291.47	1291.96	7487	0	4
2017.11.23	16:00:00	1291.91	1292.07	1290.87	1291.22	4694	0	4
2017.11.23	17:00:00	1291.22	1292.00	1289.02	1291.32	6365	0	4
2017.11.23	18:00:00	1291.30	1291.54	1290.72	1291.19	3372	0	4
2017.11.23	19:00:00	1291.18	1291.54	1290.82	1291.09	2412	0	4
2017.11.24	01:00:00	1291.34	1291.58	1290.59	1291.32	2787	0	6
2017.11.24	02:00:00	1291.30	1291.58	1289.68	1290.14	6250	0	6
2017.11.24	03:00:00	1290.15	1292.75	1289.66	1291.99	8312	0	6
2017.11.24	04:00:00	1291.99	1293.24	1291.99	1292.67	5414	0	6
2017.11.24	05:00:00	1292.66	1292.75	1291.21	1291.80	6055	0	6
2017.11.24	06:00:00	1291.79	1291.89	1291.31	1291.79	4105	0	6
2017.11.24	07:00:00	1291.78	1292.41	1291.57	1291.71	5103	0	6
2017.11.24	08:00:00	1291.71	1292.10	1290.57	1290.79	5264	0	4
2017.11.24	09:00:00	1290.78	1291.38	1289.59	1291.19	9613	0	4
2017.11.24	10:00:00	1291.19	1291.72	1290.55	1290.87	12065	0	4
2017.11.24	11:00:00	1290.89	1291.20	1288.70	1289.69	12109	0	4
2017.11.24	12:00:00	1289.67	1290.39	1288.91	1289.27	8733	0	4
2017.11.24	13:00:00	1289.25	1289.37	1285.73	1287.28	10546	0	4
2017.11.24	14:00:00	1287.30	1289.42	1287.23	1288.56	9397	0	4
2017.11.24	15:00:00	1288.56	1289.58	1287.46	1288.40	13207	0	4
2017.11.24	16:00:00	1288.41	1291.33	1288.36	1290.09	16122	0	4
2017.11.24	17:00:00	1290.08	1290.74	1287.23	1288.79	12845	0	4
2017.11.24	18:00:00	1288.78	1289.22	1287.72	1288.43	10930	0	4
2017.11.24	19:00:00	1288.39	1288.82	1287.73	1288.28	7143	0	4
2017.11.24	20:00:00	1288.23	1288.46	1287.85	1288.34	2538	0	4
2017.11.27	01:00:00	1289.18	1289.42	1287.29	1287.42	3077	0	6
2017.11.27	02:00:00	1287.41	1288.19	1286.83	1287.15	6747	0	6
2017.11.27	03:00:00	1287.15	1289.42	1286.78	1289.11	9722	0	6
2017.11.27	04:00:00	1289.11	1290.25	1288.69	1289.55	6587	0	6
2017.11.27	05:00:00	1289.56	1290.07	1289.03	1289.85	3988	0	6
2017.11.27	06:00:00	1289.87	1290.74	1289.62	1290.39	3862	0	6
2017.11.27	07:00:00	1290.38	1290.76	1289.90	1290.28	4543	0	6
2017.11.27	08:00:00	1290.28	1291.40	1290.03	1290.22	5846	0	4
2017.11.27	09:00:00	1290.22	1291.19	1289.60	1290.90	8054	0	4
2017.11.27	10:00:00	1290.91	1293.12	1290.66	1291.74	15249	0	4
2017.11.27	11:00:00	1291.75	1292.31	1291.12	1292.14	8403	0	4
2017.11.27	12:00:00	1292.13	1295.23	1292.08	1294.18	9513	0	4
2017.11.27	13:00:00	1294.17	1295.60	1293.63	1294.35	6605	0	4
2017.11.27	14:00:00	1294.30	1295.84	1293.14	1295.28	10406	0	4
2017.11.27	15:00:00	1295.29	1298.67	1294.70	1298.37	14192	0	4
2017.11.27	16:00:00	1298.37	1299.24	1292.97	1294.87	16575	0	4
2017.11.27	17:00:00	1294.81	1295.65	1292.23	1295.19	17274	0	4
2017.11.27	18:00:00	1295.20	1297.61	1294.63	1295.70	15444	0	4
2017.11.27	19:00:00	1295.70	1296.37	1294.88	1295.61	9815	0	4
2017.11.27	20:00:00	1295.58	1295.95	1294.08	1294.38	7293	0	4
2017.11.27	21:00:00	1294.38	1295.21	1294.18	1295.19	5674	0	4
2017.11.27	22:00:00	1295.20	1295.22	1293.64	1293.94	5908	0	6
2017.11.27	23:00:00	1293.97	1294.49	1293.44	1294.36	2379	0	6
2017.11.28	01:00:00	1293.68	1294.98	1293.64	1294.50	1862	0	6
2017.11.28	02:00:00	1294.51	1296.80	1294.09	1295.92	7611	0	6
2017.11.28	03:00:00	1295.92	1295.92	1293.59	1293.72	8881	0	6
2017.11.28	04:00:00	1293.71	1294.68	1293.30	1293.89	5425	0	6
2017.11.28	05:00:00	1293.91	1294.46	1293.65	1294.22	4257	0	6
2017.11.28	06:00:00	1294.20	1294.27	1293.02	1293.96	4148	0	6
2017.11.28	07:00:00	1293.96	1294.83	1293.77	1294.37	5006	0	6
2017.11.28	08:00:00	1294.33	1294.64	1293.87	1293.92	4222	0	4
2017.11.28	09:00:00	1293.92	1294.07	1292.60	1292.99	10384	0	4
2017.11.28	10:00:00	1292.99	1294.08	1292.43	1293.12	13744	0	4
2017.11.28	11:00:00	1293.12	1293.94	1292.75	1293.82	8667	0	4
2017.11.28	12:00:00	1293.79	1293.85	1292.65	1293.26	8077	0	4
2017.11.28	13:00:00	1293.23	1295.17	1292.92	1294.55	7097	0	4
2017.11.28	14:00:00	1294.55	1295.79	1294.35	1295.58	5906	0	4
2017.11.28	15:00:00	1295.59	1296.63	1295.19	1295.35	9863	0	4
2017.11.28	16:00:00	1295.31	1296.32	1290.69	1292.76	14047	0	4
2017.11.28	17:00:00	1292.80	1297.47	1290.89	1295.02	19457	0	4
2017.11.28	18:00:00	1294.95	1297.03	1293.77	1295.74	14015	0	4
2017.11.28	19:00:00	1295.72	1296.87	1292.96	1294.49	11747	0	4
2017.11.28	20:00:00	1294.49	1296.74	1292.08	1295.59	18671	0	4
2017.11.28	21:00:00	1295.58	1295.77	1291.62	1292.16	13044	0	4
2017.11.28	22:00:00	1292.17	1293.82	1292.12	1293.36	8599	0	6
2017.11.28	23:00:00	1293.35	1294.38	1293.08	1293.61	2848	0	6
2017.11.29	01:00:00	1293.72	1294.11	1293.08	1293.99	3184	0	6
2017.11.29	02:00:00	1293.98	1294.32	1293.44	1293.89	7199	0	6
2017.11.29	03:00:00	1293.89	1294.19	1293.05	1293.26	5851	0	6
2017.11.29	04:00:00	1293.25	1295.08	1292.93	1294.97	5692	0	6
2017.11.29	05:00:00	1294.98	1296.08	1294.69	1295.56	8374	0	6
2017.11.29	06:00:00	1295.56	1296.00	1294.98	1295.59	3393	0	6
2017.11.29	07:00:00	1295.58	1295.96	1295.00	1295.09	3895	0	6
2017.11.29	08:00:00	1295.10	1295.92	1294.96	1295.49	5403	0	4
2017.11.29	09:00:00	1295.50	1296.70	1295.16	1295.87	9000	0	4
2017.11.29	10:00:00	1295.82	1296.55	1295.65	1296.05	11410	0	4
2017.11.29	11:00:00	1296.05	1296.07	1294.02	1294.55	11664	0	4
2017.11.29	12:00:00	1294.55	1295.32	1294.04	1294.76	8775	0	4
2017.11.29	13:00:00	1294.75	1295.19	1293.66	1294.62	8811	0	4
2017.11.29	14:00:00	1294.63	1295.11	1293.67	1294.49	8927	0	4
2017.11.29	15:00:00	1294.48	1294.68	1285.66	1287.99	25445	0	4
2017.11.29	16:00:00	1287.99	1288.31	1283.81	1284.04	20420	0	4
2017.11.29	17:00:00	1284.04	1288.36	1283.11	1285.45	30454	0	4
2017.11.29	18:00:00	1285.47	1286.25	1282.69	1285.28	19737	0	4
2017.11.29	19:00:00	1285.29	1285.38	1282.17	1282.64	19144	0	4
2017.11.29	20:00:00	1282.65	1284.30	1282.06	1283.62	13484	0	4
2017.11.29	21:00:00	1283.62	1285.07	1283.62	1284.59	11642	0	4
2017.11.29	22:00:00	1284.58	1285.26	1283.62	1285.11	9211	0	6
2017.11.29	23:00:00	1285.10	1285.29	1283.05	1283.55	4650	0	6
2017.11.30	01:00:00	1283.88	1284.70	1283.70	1284.15	4895	0	6
2017.11.30	02:00:00	1284.15	1284.87	1283.50	1284.83	8234	0	6
2017.11.30	03:00:00	1284.83	1285.30	1284.16	1284.16	9247	0	6
2017.11.30	04:00:00	1284.17	1284.78	1283.05	1284.67	6039	0	6
2017.11.30	05:00:00	1284.67	1284.87	1284.16	1284.27	4806	0	6
2017.11.30	06:00:00	1284.26	1284.50	1283.85	1283.99	4457	0	6
2017.11.30	07:00:00	1284.00	1284.46	1283.49	1283.83	5461	0	6
2017.11.30	08:00:00	1283.83	1283.96	1281.65	1283.84	7202	0	4
2017.11.30	09:00:00	1283.84	1284.19	1282.45	1282.55	9455	0	4
2017.11.30	10:00:00	1282.52	1282.57	1280.30	1280.39	13417	0	4
2017.11.30	11:00:00	1280.39	1281.87	1279.69	1281.77	11175	0	4
2017.11.30	12:00:00	1281.75	1283.32	1280.61	1281.42	11195	0	4
2017.11.30	13:00:00	1281.42	1282.11	1281.02	1281.22	7638	0	4
2017.11.30	14:00:00	1281.26	1282.10	1279.90	1280.59	10309	0	4
2017.11.30	15:00:00	1280.51	1281.20	1276.26	1277.86	15994	0	4
2017.11.30	16:00:00	1277.82	1281.15	1277.35	1280.04	21956	0	4
2017.11.30	17:00:00	1280.00	1281.53	1278.57	1279.33	25208	0	4
2017.11.30	18:00:00	1279.32	1279.63	1274.61	1275.24	19480	0	4
2017.11.30	19:00:00	1275.25	1275.32	1271.36	1271.66	18579	0	4
2017.11.30	20:00:00	1271.66	1275.28	1270.39	1274.68	19575	0	4
2017.11.30	21:00:00	1274.69	1274.95	1272.77	1274.75	11564	0	4
2017.11.30	22:00:00	1274.77	1275.99	1273.85	1274.86	11438	0	6
2017.11.30	23:00:00	1274.86	1275.80	1274.48	1274.87	4742	0	6
2017.12.01	01:00:00	1274.45	1275.98	1274.33	1274.96	4692	0	6
2017.12.01	02:00:00	1274.97	1276.24	1273.96	1275.68	10399	0	6
2017.12.01	03:00:00	1275.72	1276.60	1275.19	1276.35	9783	0	6
2017.12.01	04:00:00	1276.35	1276.78	1275.55	1275.79	7040	0	6
2017.12.01	05:00:00	1275.78	1275.81	1274.77	1275.45	6003	0	6
2017.12.01	06:00:00	1275.45	1275.50	1274.20	1274.68	5189	0	6
2017.12.01	07:00:00	1274.68	1275.40	1274.48	1275.31	4484	0	6
2017.12.01	08:00:00	1275.31	1276.35	1275.01	1276.16	5776	0	4
2017.12.01	09:00:00	1276.08	1276.08	1275.12	1275.31	7110	0	4
2017.12.01	10:00:00	1275.30	1277.60	1275.04	1277.06	14741	0	4
2017.12.01	11:00:00	1277.06	1278.24	1276.71	1276.71	10615	0	4
2017.12.01	12:00:00	1276.74	1277.88	1275.93	1277.00	11462	0	4
2017.12.01	13:00:00	1276.96	1277.49	1275.96	1276.30	8820	0	4
2017.12.01	14:00:00	1276.27	1276.55	1274.52	1276.10	12704	0	4
2017.12.01	15:00:00	1276.11	1276.64	1272.33	1272.99	20088	0	4
2017.12.01	16:00:00	1272.98	1276.55	1272.73	1274.78	21083	0	4
2017.12.01	17:00:00	1274.79	1276.14	1271.66	1274.42	29783	0	4
2017.12.01	18:00:00	1274.47	1289.33	1274.17	1284.01	50980	0	4
2017.12.01	19:00:00	1284.01	1286.37	1280.52	1283.77	31635	0	4
2017.12.01	20:00:00	1283.77	1284.33	1277.96	1280.35	21996	0	4
2017.12.01	21:00:00	1280.34	1283.00	1279.91	1282.38	14120	0	4
2017.12.01	22:00:00	1282.38	1282.74	1279.71	1280.69	9482	0	6
2017.12.01	23:00:00	1280.76	1280.84	1279.75	1280.28	2612	0	6
2017.12.04	01:00:00	1274.54	1275.47	1272.52	1273.91	9561	0	6
2017.12.04	02:00:00	1273.91	1275.80	1273.86	1275.69	10492	0	6
2017.12.04	03:00:00	1275.69	1275.86	1274.71	1275.52	8726	0	6
2017.12.04	04:00:00	1275.47	1275.57	1274.17	1274.56	5785	0	6
2017.12.04	05:00:00	1274.55	1274.85	1273.94	1274.48	4753	0	6
2017.12.04	06:00:00	1274.49	1274.81	1274.18	1274.52	3306	0	6
2017.12.04	07:00:00	1274.52	1274.82	1274.25	1274.62	5780	0	6
2017.12.04	08:00:00	1274.61	1275.04	1273.78	1274.97	5331	0	4
2017.12.04	09:00:00	1274.96	1274.96	1272.60	1273.91	13735	0	4
2017.12.04	10:00:00	1273.92	1275.58	1271.06	1275.20	14923	0	4
2017.12.04	11:00:00	1275.20	1275.29	1273.43	1273.94	9169	0	4
2017.12.04	12:00:00	1273.94	1275.68	1272.94	1273.34	8031	0	4
2017.12.04	13:00:00	1273.36	1273.92	1272.34	1273.62	6674	0	4
2017.12.04	14:00:00	1273.62	1273.91	1272.34	1273.63	8775	0	4
2017.12.04	15:00:00	1273.62	1275.40	1272.88	1273.73	13415	0	4
2017.12.04	16:00:00	1273.70	1277.16	1273.58	1275.25	22485	0	4
2017.12.04	17:00:00	1275.25	1276.20	1272.87	1275.33	29030	0	4
2017.12.04	18:00:00	1275.30	1276.35	1273.64	1274.08	21431	0	4
2017.12.04	19:00:00	1274.07	1274.76	1273.10	1273.65	12274	0	4
2017.12.04	20:00:00	1273.64	1275.45	1273.32	1274.71	8878	0	4
2017.12.04	21:00:00	1274.71	1275.75	1274.51	1275.35	10461	0	4
2017.12.04	22:00:00	1275.33	1276.48	1275.09	1276.38	10248	0	6
2017.12.04	23:00:00	1276.40	1277.10	1275.47	1276.04	4457	0	6
2017.12.05	01:00:00	1275.90	1277.05	1275.84	1276.53	3253	0	6
2017.12.05	02:00:00	1276.53	1276.88	1275.94	1276.40	5996	0	6
2017.12.05	03:00:00	1276.41	1277.05	1275.68	1275.99	5719	0	6
2017.12.05	04:00:00	1276.00	1276.35	1275.72	1275.90	4222	0	6
2017.12.05	05:00:00	1275.90	1276.10	1274.78	1275.39	4810	0	6
2017.12.05	06:00:00	1275.40	1275.60	1274.33	1274.46	3202	0	6
2017.12.05	07:00:00	1274.46	1276.40	1274.35	1275.90	5363	0	6
2017.12.05	08:00:00	1275.90	1275.90	1274.70	1275.53	4701	0	4
2017.12.05	09:00:00	1275.53	1276.24	1274.85	1275.62	9305	0	4
2017.12.05	10:00:00	1275.62	1276.16	1275.06	1275.43	10857	0	4
2017.12.05	11:00:00	1275.43	1276.14	1274.65	1275.93	8081	0	4
2017.12.05	12:00:00	1275.93	1276.06	1274.92	1276.00	7858	0	4
2017.12.05	13:00:00	1275.96	1276.82	1275.39	1275.89	7560	0	4
2017.12.05	14:00:00	1275.84	1275.87	1273.50	1273.88	8856	0	4
2017.12.05	15:00:00	1273.92	1274.06	1272.02	1273.93	14053	0	4
2017.12.05	16:00:00	1273.91	1273.96	1266.39	1266.95	23636	0	4
2017.12.05	17:00:00	1267.08	1269.26	1263.63	1264.07	22985	0	4
2017.12.05	18:00:00	1264.08	1264.40	1261.01	1263.88	16394	0	4
2017.12.05	19:00:00	1263.87	1265.24	1263.46	1264.04	15520	0	4
2017.12.05	20:00:00	1264.03	1264.50	1262.24	1263.57	13265	0	4
2017.12.05	21:00:00	1263.56	1266.24	1263.45	1265.81	12083	0	4
2017.12.05	22:00:00	1265.79	1267.47	1265.22	1266.95	12491	0	6
2017.12.05	23:00:00	1266.97	1267.08	1265.55	1265.81	3559	0	6
2017.12.06	01:00:00	1265.72	1266.80	1265.56	1266.23	4344	0	6
2017.12.06	02:00:00	1266.25	1266.63	1264.83	1265.21	7388	0	6
2017.12.06	03:00:00	1265.20	1265.81	1264.17	1265.02	7678	0	6
2017.12.06	04:00:00	1265.01	1266.81	1264.74	1266.08	10065	0	6
2017.12.06	05:00:00	1266.08	1266.71	1265.50	1266.40	8714	0	6
2017.12.06	06:00:00	1266.41	1267.40	1265.89	1266.80	7054	0	6
2017.12.06	07:00:00	1266.81	1267.94	1266.32	1267.60	6085	0	6
2017.12.06	08:00:00	1267.62	1268.53	1267.28	1267.62	6141	0	4
2017.12.06	09:00:00	1267.62	1269.08	1267.40	1268.18	13621	0	4
2017.12.06	10:00:00	1268.15	1269.14	1267.20	1267.83	14536	0	4
2017.12.06	11:00:00	1267.82	1268.53	1267.59	1268.01	8859	0	4
2017.12.06	12:00:00	1268.02	1269.28	1267.78	1268.09	9986	0	4
2017.12.06	13:00:00	1268.08	1268.33	1267.00	1267.65	10256	0	4
2017.12.06	14:00:00	1267.61	1267.89	1265.45	1266.27	13000	0	4
2017.12.06	15:00:00	1266.23	1267.83	1264.39	1264.91	19237	0	4
2017.12.06	16:00:00	1264.98	1268.56	1263.22	1264.70	25173	0	4
2017.12.06	17:00:00	1264.68	1265.79	1263.06	1263.52	21867	0	4
2017.12.06	18:00:00	1263.51	1264.40	1262.59	1264.17	17514	0	4
2017.12.06	19:00:00	1264.16	1264.87	1263.79	1264.47	12843	0	4
2017.12.06	20:00:00	1264.47	1265.40	1263.63	1265.05	9873	0	4
2017.12.06	21:00:00	1265.06	1265.14	1263.66	1263.79	8691	0	4
2017.12.06	22:00:00	1263.80	1265.06	1263.56	1264.70	8472	0	6
2017.12.06	23:00:00	1264.70	1264.70	1262.92	1263.30	4156	0	6
2017.12.07	01:00:00	1262.33	1264.47	1262.33	1264.07	3188	0	6
2017.12.07	02:00:00	1264.07	1264.07	1261.82	1262.70	7667	0	6
2017.12.07	03:00:00	1262.74	1263.81	1262.42	1262.96	6343	0	6
2017.12.07	04:00:00	1262.96	1264.15	1262.85	1263.61	3885	0	6
2017.12.07	05:00:00	1263.61	1263.84	1263.25	1263.64	4217	0	6
2017.12.07	06:00:00	1263.65	1263.76	1263.05	1263.13	3531	0	6
2017.12.07	07:00:00	1263.14	1263.57	1260.25	1260.62	6461	0	6
2017.12.07	08:00:00	1260.63	1260.66	1256.21	1258.28	10735	0	5
2017.12.07	09:00:00	1258.25	1259.14	1257.49	1258.85	11844	0	4
2017.12.07	10:00:00	1258.84	1258.88	1257.01	1257.30	8946	0	4
2017.12.07	11:00:00	1257.30	1258.07	1256.49	1256.57	8730	0	4
2017.12.07	12:00:00	1256.54	1257.01	1254.81	1255.92	11640	0	4
2017.12.07	13:00:00	1255.91	1256.22	1255.25	1255.86	9430	0	4
2017.12.07	14:00:00	1255.86	1256.27	1253.62	1255.79	12341	0	4
2017.12.07	15:00:00	1255.79	1256.46	1253.55	1255.25	15871	0	4
2017.12.07	16:00:00	1255.25	1255.86	1252.38	1254.27	18665	0	4
2017.12.07	17:00:00	1254.27	1255.45	1252.63	1252.71	16618	0	4
2017.12.07	18:00:00	1252.68	1254.48	1251.91	1253.09	14998	0	4
2017.12.07	19:00:00	1253.09	1253.42	1251.84	1251.94	10214	0	4
2017.12.07	20:00:00	1251.94	1252.70	1250.72	1251.35	14200	0	4
2017.12.07	21:00:00	1251.36	1251.54	1245.75	1245.97	17519	0	4
2017.12.07	22:00:00	1245.98	1248.17	1243.96	1248.11	14272	0	6
2017.12.07	23:00:00	1248.15	1248.15	1246.54	1247.03	4453	0	6
2017.12.08	01:00:00	1247.40	1247.95	1246.99	1247.11	4453	0	6
2017.12.08	02:00:00	1247.12	1247.99	1247.03	1247.83	6714	0	6
2017.12.08	03:00:00	1247.82	1249.02	1247.79	1248.08	7431	0	6
2017.12.08	04:00:00	1248.09	1249.51	1247.96	1249.46	5105	0	6
2017.12.08	05:00:00	1249.46	1249.51	1248.40	1249.26	4066	0	6
2017.12.08	06:00:00	1249.26	1249.31	1248.28	1248.54	3124	0	6
2017.12.08	07:00:00	1248.54	1249.49	1248.42	1249.33	3603	0	6
2017.12.08	08:00:00	1249.36	1249.61	1248.88	1248.97	4863	0	4
2017.12.08	09:00:00	1248.98	1249.68	1248.39	1249.33	8510	0	4
2017.12.08	10:00:00	1249.31	1249.39	1246.73	1247.57	13147	0	4
2017.12.08	11:00:00	1247.56	1247.93	1245.33	1245.98	9617	0	4
2017.12.08	12:00:00	1245.90	1246.57	1245.39	1246.32	6691	0	4
2017.12.08	13:00:00	1246.30	1246.83	1245.81	1246.66	6918	0	4
2017.12.08	14:00:00	1246.65	1248.25	1246.35	1247.32	10796	0	4
2017.12.08	15:00:00	1247.34	1250.90	1243.93	1248.40	29930	0	4
2017.12.08	16:00:00	1248.42	1252.40	1247.32	1249.91	26286	0	4
2017.12.08	17:00:00	1249.86	1251.03	1246.89	1247.76	24718	0	4
2017.12.08	18:00:00	1247.85	1248.82	1247.11	1248.04	15381	0	4
2017.12.08	19:00:00	1248.04	1248.12	1246.93	1247.52	10317	0	4
2017.12.08	20:00:00	1247.55	1247.77	1246.35	1247.54	8374	0	4
2017.12.08	21:00:00	1247.54	1248.63	1247.25	1248.51	7067	0	4
2017.12.08	22:00:00	1248.52	1249.11	1247.69	1247.94	6729	0	6
2017.12.08	23:00:00	1247.94	1248.45	1247.68	1248.45	2655	0	7
2017.12.11	01:00:00	1247.56	1249.18	1247.44	1248.55	4707	0	6
2017.12.11	02:00:00	1248.57	1248.98	1247.29	1247.39	5903	0	6
2017.12.11	03:00:00	1247.40	1248.45	1246.94	1248.20	6147	0	6
2017.12.11	04:00:00	1248.20	1248.70	1247.74	1248.39	3613	0	6
2017.12.11	05:00:00	1248.42	1249.07	1248.18	1248.61	4452	0	6
2017.12.11	06:00:00	1248.61	1248.88	1248.09	1248.74	3058	0	6
2017.12.11	07:00:00	1248.74	1249.89	1248.68	1249.61	5958	0	6
2017.12.11	08:00:00	1249.61	1250.58	1249.21	1249.83	5867	0	4
2017.12.11	09:00:00	1249.83	1251.23	1249.62	1249.74	7550	0	4
2017.12.11	10:00:00	1249.79	1250.32	1248.86	1249.78	10099	0	4
2017.12.11	11:00:00	1249.78	1251.47	1249.50	1250.79	7522	0	4
2017.12.11	12:00:00	1250.84	1251.43	1250.24	1251.17	6717	0	4
2017.12.11	13:00:00	1251.17	1251.56	1250.13	1250.27	6081	0	4
2017.12.11	14:00:00	1250.28	1251.46	1248.94	1250.52	10389	0	4
2017.12.11	15:00:00	1250.46	1250.83	1246.90	1247.44	16527	0	4
2017.12.11	16:00:00	1247.44	1248.60	1246.39	1247.36	14850	0	4
2017.12.11	17:00:00	1247.35	1248.69	1246.88	1247.53	18878	0	4
2017.12.11	18:00:00	1247.51	1247.84	1245.85	1246.58	11445	0	4
2017.12.11	19:00:00	1246.58	1247.00	1245.21	1245.75	10515	0	4
2017.12.11	20:00:00	1245.68	1245.81	1244.23	1244.82	7015	0	4
2017.12.11	21:00:00	1244.81	1244.93	1240.90	1241.56	7146	0	4
2017.12.11	22:00:00	1241.54	1242.93	1240.72	1242.84	6725	0	6
2017.12.11	23:00:00	1242.89	1242.93	1241.54	1242.10	3136	0	6
2017.12.12	01:00:00	1241.76	1243.06	1241.57	1242.83	2079	0	6
2017.12.12	02:00:00	1242.83	1243.23	1242.58	1243.14	4070	0	6
2017.12.12	03:00:00	1243.15	1244.57	1243.12	1244.47	5860	0	6
2017.12.12	04:00:00	1244.47	1244.82	1243.91	1244.63	4420	0	6
2017.12.12	05:00:00	1244.63	1244.75	1244.20	1244.26	3142	0	6
2017.12.12	06:00:00	1244.25	1244.51	1244.00	1244.48	2453	0	6
2017.12.12	07:00:00	1244.49	1245.41	1244.49	1245.01	3566	0	6
2017.12.12	08:00:00	1245.02	1245.77	1244.87	1245.76	4164	0	4
2017.12.12	09:00:00	1245.76	1246.23	1243.73	1243.85	7089	0	4
2017.12.12	10:00:00	1243.86	1244.54	1243.04	1244.00	11745	0	4
2017.12.12	11:00:00	1244.01	1244.68	1243.38	1244.01	7862	0	4
2017.12.12	12:00:00	1244.06	1244.27	1243.16	1243.96	7177	0	4
2017.12.12	13:00:00	1243.96	1244.24	1243.14	1243.16	4339	0	4
2017.12.12	14:00:00	1243.18	1243.50	1242.14	1242.96	7064	0	4
2017.12.12	15:00:00	1242.95	1243.73	1241.38	1242.18	12580	0	4
2017.12.12	16:00:00	1242.19	1242.49	1239.50	1240.63	16605	0	4
2017.12.12	17:00:00	1240.64	1241.76	1236.52	1237.21	18536	0	4
2017.12.12	18:00:00	1237.21	1238.56	1236.72	1237.96	15125	0	4
2017.12.12	19:00:00	1237.96	1242.56	1237.66	1239.17	15039	0	4
2017.12.12	20:00:00	1239.17	1241.02	1238.78	1240.76	11352	0	4
2017.12.12	21:00:00	1240.77	1243.74	1240.62	1243.05	8728	0	4
2017.12.12	22:00:00	1243.13	1244.50	1242.41	1244.38	8019	0	6
2017.12.12	23:00:00	1244.38	1245.01	1243.67	1244.39	3549	0	6
2017.12.13	01:00:00	1244.21	1244.28	1243.20	1243.42	2642	0	6
2017.12.13	02:00:00	1243.42	1243.93	1243.12	1243.44	3318	0	6
2017.12.13	03:00:00	1243.44	1243.60	1242.45	1242.96	5602	0	6
2017.12.13	04:00:00	1242.97	1244.12	1242.86	1243.54	4227	0	6
2017.12.13	05:00:00	1243.54	1245.29	1243.43	1244.07	8150	0	6
2017.12.13	06:00:00	1244.06	1244.11	1243.40	1243.55	2981	0	6
2017.12.13	07:00:00	1243.58	1244.53	1243.53	1244.11	3343	0	6
2017.12.13	08:00:00	1244.11	1244.27	1243.53	1243.62	3384	0	4
2017.12.13	09:00:00	1243.59	1243.62	1241.81	1241.84	6370	0	4
2017.12.13	10:00:00	1241.83	1242.42	1241.42	1242.13	6965	0	4
2017.12.13	11:00:00	1242.13	1242.58	1240.63	1241.16	5898	0	4
2017.12.13	12:00:00	1241.14	1241.69	1241.02	1241.58	6609	0	4
2017.12.13	13:00:00	1241.59	1241.82	1240.84	1241.07	9983	0	4
2017.12.13	14:00:00	1241.07	1241.81	1240.29	1241.37	10217	0	4
2017.12.13	15:00:00	1241.36	1247.39	1240.57	1244.69	26062	0	4
2017.12.13	16:00:00	1244.68	1245.44	1242.94	1243.49	17524	0	4
2017.12.13	17:00:00	1243.49	1246.51	1242.92	1246.39	16891	0	4
2017.12.13	18:00:00	1246.40	1248.63	1244.35	1245.15	19673	0	4
2017.12.13	19:00:00	1245.22	1247.85	1245.11	1245.81	11722	0	4
2017.12.13	20:00:00	1245.88	1249.21	1245.88	1247.85	11986	0	4
2017.12.13	21:00:00	1247.85	1256.89	1245.21	1256.64	39184	0	4
2017.12.13	22:00:00	1256.64	1257.09	1254.10	1255.17	15616	0	6
2017.12.13	23:00:00	1255.19	1255.93	1255.00	1255.62	4273	0	6
2017.12.14	01:00:00	1255.22	1255.34	1253.40	1254.08	4504	0	6
2017.12.14	02:00:00	1254.03	1254.35	1253.38	1253.95	6243	0	6
2017.12.14	03:00:00	1253.95	1259.08	1253.40	1258.02	10043	0	6
2017.12.14	04:00:00	1258.02	1258.04	1256.59	1256.63	5345	0	6
2017.12.14	05:00:00	1256.73	1258.10	1256.64	1257.50	3823	0	6
2017.12.14	06:00:00	1257.50	1258.76	1257.40	1257.81	3556	0	6
